Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
varun,S0,C0,Dominant,Mouse,Intermediate,400,50,15,0,603.3600000063578,40,17.674713896798316,73.04959253546744,2.5004923745858987,340.3223602611163,4.144279326703046
