Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S2,C2,Dominant,Mouse,Intermediate,400,50,15,0,899.1866666634877,0,7.03541534648101,29.077371627006013,3.692477680095234,346.84804271581214,4.106464004628207
