Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S2,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,1623.4000000000005,6.666666666666667,17.92853243815805,74.09862456690722,2.5961193365157054,373.9446258134038,1.5991864830083187
