Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Mean Completion Time (ms),Mean Click Error (%),Mean Throughput (bps)
varun,S1,C1,Non-Dominant,Mouse,Intermediate,1446.2600000063578,6.666666666666667,2.113736984741038
