Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S1,C3,Non-Dominant,Mouse,Intermediate,400,50,15,0,1699.6333333333334,0,9.508049628021094,39.29676911261118,3.3055690373733504,349.240137504161,1.944871857090755
