Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Mean Completion Time (ms),Mean Click Error (%),Mean Throughput (bps)
shama,S1,C3,Non-Dominant,Mouse,Intermediate,1699.6333333333334,0,1.944871857090755
