Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S0,nondom,Non-Dominant,Mouse,Intermediate,400,50,15,0,1593.3333333333333,0,10.596766453656565,43.79643575296259,3.2681209820844392,378.1343488388545,2.051121955283121
