Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S2,C0,Dominant,Touchpad,Intermediate,400,50,15,0,1082.0733333269754,6.666666666666667,7.562650520154409,31.256434599798173,3.594259306883452,346.24560324828747,3.3216411459216295
