Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
varun,S2,C3,Non-Dominant,Touchpad,Intermediate,400,50,15,0,1527.9866666634878,20,103.78920896959627,428.9608006713414,0.7836883499389156,309.5065651831473,0.5128895212483612
