Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
varun,S0,C1,Non-Dominant,Mouse,Intermediate,400,50,15,0,1261,40,11.044630689323796,45.64745863897525,3.1213902416722688,351.5886279066752,2.4753292955370885
