Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S2,dom,Dominant,Mouse,Intermediate,400,50,15,0,997.7333333333333,6.666666666666667,10.205027980486205,42.17738064334949,3.3106372372105315,376.3084117438924,3.3181583962420134
