Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S0,nondom,Non-Dominant,Touchpad,Intermediate,400,50,15,0,1194.2,0,8.247512032001849,34.08696722826364,3.5802281901679,373.61653267378574,2.998013892285966
