Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S0,dom,Dominant,Touchpad,Intermediate,400,50,15,0,860.8666666666667,0,9.10320413978448,37.62354270972926,3.483371420231043,383.1602179656191,4.046354162740312
