Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S1,C0,Dominant,Touchpad,Intermediate,400,50,15,0,1185.6333333333334,0,8.251259236055274,34.10245442261645,3.483831620254451,347.4229441377155,2.938371857730988
