Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Mean Completion Time (ms),Mean Click Error (%),Mean Throughput (bps)
shama,S1,C0,Dominant,Touchpad,Intermediate,1185.6333333333334,0,2.938371857730988
