Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S2,C1,Non-Dominant,Touchpad,Intermediate,400,50,15,0,1549.8733333269754,6.666666666666667,8.121526288151966,33.566268148932075,3.496325861772512,345.22679633481897,2.255878455736289
