Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
P4,S2,dom,Dominant,Touchpad,Intermediate,400,50,15,0,811.4666666666667,0,6.432106051105892,26.583894309220653,3.9392037356115988,381.2065878173164,4.854424583813176
