Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Mean Completion Time (ms),Mean Click Error (%),Mean Throughput (bps)
shama,S3,C0,Dominant,Mouse,Intermediate,911.3133333365123,0,4.3212823165433605
