Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
varun,S1,C2,Dominant,Touchpad,Intermediate,400,50,15,0,981.0066666762034,46.666666666666664,152.21068601568874,629.0867653028415,0.4506076796636621,230.6331286969146,0.45933192400250245
