Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
shama,S1,C2,Dominant,Mouse,Intermediate,400,50,15,0,843.9066666603088,6.666666666666667,6.541575987827909,27.03633355769275,3.7877310676974156,346.358635989095,4.488329358372117
