Participant Code,Session Code,Condition Code,Hand Dominance,Pointing Device,Device Experience,Amplitude,Width,Number of Targets,Task Index,Mean Completion Time (ms),Error (%),SDx,We,IDe,Ae,Throughput (bps)
varun,S2,C0,Dominant,Mouse,Intermediate,400,50,15,0,633.8133333365123,46.666666666666664,13.829008056906247,57.15529029919352,2.833267936499981,350.18284369506375,4.470193016586014
